"id","high_risk","outcome"
1498,FALSE,2
1499,FALSE,1
1500,TRUE,4
1501,FALSE,3
1502,FALSE,1
1503,FALSE,1
1504,FALSE,1
1505,FALSE,1
1506,FALSE,3
1507,FALSE,3
1508,FALSE,1
1509,FALSE,2
1510,FALSE,3
1511,TRUE,4
1512,FALSE,2
1513,FALSE,1
1514,FALSE,1
1515,FALSE,0
1516,FALSE,2
1517,FALSE,2
1518,FALSE,1
1519,TRUE,4
1520,FALSE,2
1521,FALSE,3
1522,FALSE,0
1523,FALSE,3
1524,TRUE,3
1525,TRUE,4
1526,FALSE,2
1527,FALSE,1
1528,FALSE,1
1529,FALSE,1
1530,FALSE,2
1531,FALSE,2
1532,FALSE,3
1533,FALSE,3
1534,TRUE,4
1535,FALSE,1
1536,FALSE,2
1537,TRUE,4
1538,FALSE,0
1539,FALSE,2
1540,FALSE,1
1541,TRUE,4
1542,FALSE,1
1543,FALSE,2
1544,TRUE,4
1545,FALSE,0
1546,FALSE,0
1547,FALSE,1
1548,FALSE,1
1549,FALSE,0
1550,FALSE,1
1551,FALSE,2
1552,FALSE,2
1553,FALSE,2
1554,FALSE,0
1555,FALSE,3
1556,TRUE,4
1557,FALSE,1
1558,FALSE,2
1559,TRUE,4
1560,FALSE,2
1561,FALSE,0
1562,FALSE,0
1563,FALSE,4
1564,TRUE,4
1565,TRUE,4
1566,TRUE,4
1567,TRUE,4
1568,TRUE,4
1569,TRUE,4
1570,FALSE,1
1571,TRUE,4
1572,TRUE,4
1573,FALSE,2
1574,TRUE,4
1575,FALSE,0
1576,FALSE,1
1577,TRUE,4
1578,FALSE,0
1579,FALSE,1
1580,FALSE,1
1581,FALSE,1
1582,FALSE,3
1583,FALSE,0
1584,TRUE,4
1585,FALSE,2
1586,FALSE,2
1587,FALSE,1
1588,FALSE,2
1589,FALSE,1
1590,FALSE,1
1591,FALSE,0
1592,FALSE,2
1593,FALSE,1
1594,FALSE,2
1595,FALSE,1
1596,FALSE,0
1597,FALSE,2
1598,FALSE,3
1599,FALSE,2
1600,FALSE,2
1601,FALSE,0
1602,FALSE,0
1603,FALSE,1
1604,FALSE,0
1605,FALSE,2
1606,TRUE,4
1607,TRUE,4
1608,TRUE,4
1609,TRUE,4
1610,FALSE,0
1611,TRUE,4
1612,TRUE,4
1613,FALSE,1
1614,TRUE,4
1615,TRUE,4
1616,TRUE,4
1617,TRUE,4
1618,FALSE,1
1619,FALSE,1
1620,FALSE,0
1621,FALSE,0
1622,FALSE,2
1623,FALSE,1
1624,TRUE,4
1625,FALSE,1
1626,FALSE,1
1627,FALSE,2
1628,FALSE,1
1629,FALSE,2
1630,FALSE,0
1631,FALSE,1
1632,FALSE,1
1633,FALSE,1
1634,FALSE,2
1635,FALSE,1
1636,TRUE,4
1637,FALSE,1
1638,FALSE,1
1639,FALSE,1
1640,FALSE,1
1641,FALSE,1
1642,FALSE,1
1643,FALSE,0
1644,FALSE,2
1645,FALSE,1
1646,TRUE,4
1647,TRUE,4
1648,FALSE,0
1649,FALSE,2
1650,FALSE,1
1651,FALSE,0
1652,TRUE,4
1653,FALSE,0
1654,FALSE,1
1655,FALSE,1
1656,FALSE,1
1657,FALSE,1
1658,FALSE,2
1659,FALSE,2
1660,FALSE,0
1661,FALSE,1
1662,FALSE,3
1663,FALSE,2
1664,TRUE,4
1665,FALSE,0
1666,FALSE,1
1667,FALSE,2
1668,FALSE,2
1669,FALSE,1
1670,FALSE,3
1671,FALSE,0
1672,FALSE,1
1673,FALSE,1
1674,FALSE,1
1675,TRUE,4
1676,FALSE,3
1677,TRUE,4
1678,FALSE,3
1679,FALSE,0
1680,FALSE,3
1681,FALSE,0
1682,FALSE,1
1683,FALSE,2
1684,TRUE,4
1685,FALSE,1
1686,TRUE,4
1687,TRUE,4
1688,FALSE,1
1689,FALSE,1
1690,FALSE,2
1691,FALSE,2
1692,FALSE,2
1693,FALSE,2
1694,FALSE,0
1695,FALSE,0
1696,FALSE,2
1697,FALSE,2
1698,FALSE,1
1699,TRUE,4
1700,FALSE,1
1701,FALSE,1
1702,FALSE,3
1703,TRUE,4
1704,FALSE,0
1705,FALSE,2
1706,FALSE,0
1707,FALSE,2
1708,FALSE,1
1709,FALSE,3
1710,FALSE,0
1711,FALSE,2
1712,FALSE,0
1713,FALSE,3
1714,FALSE,1
1715,TRUE,4
1716,TRUE,4
1717,FALSE,1
1718,FALSE,2
1719,FALSE,0
1720,FALSE,0
1721,FALSE,0
1722,FALSE,1
1723,FALSE,1
1724,FALSE,2
1725,TRUE,4
1726,FALSE,1
1727,FALSE,3
1728,FALSE,1
1729,FALSE,2
1730,TRUE,4
1731,FALSE,3
1732,FALSE,2
1733,FALSE,2
1734,FALSE,3
1735,FALSE,0
1736,FALSE,0
1737,FALSE,1
1738,FALSE,0
1739,FALSE,2
1740,FALSE,3
1741,TRUE,4
1742,FALSE,0
1743,FALSE,3
1744,FALSE,0
1745,FALSE,1
1746,FALSE,1
1747,FALSE,1
1748,TRUE,4
1749,FALSE,1
1750,FALSE,1
1751,FALSE,0
1752,FALSE,0
1753,TRUE,4
1754,TRUE,4
1755,FALSE,0
1756,FALSE,1
1757,TRUE,4
1758,FALSE,0
1759,FALSE,1
1760,FALSE,2
1761,FALSE,3
1762,FALSE,1
1763,TRUE,4
1764,FALSE,1
1765,FALSE,2
1766,TRUE,4
1767,FALSE,3
1768,FALSE,1
1769,FALSE,2
1770,TRUE,4
1771,TRUE,4
1772,FALSE,1
1773,FALSE,2
1774,FALSE,1
1775,TRUE,4
1776,FALSE,1
1777,FALSE,2
1778,FALSE,1
1779,FALSE,1
1780,TRUE,4
1781,TRUE,4
1782,FALSE,1
1783,FALSE,0
1784,FALSE,3
1785,TRUE,4
1786,FALSE,1
1787,FALSE,1
1788,FALSE,1
1789,FALSE,3
1790,FALSE,3
1791,FALSE,0
1792,TRUE,4
1793,FALSE,2
1794,FALSE,1
1795,TRUE,4
1796,FALSE,1
1797,FALSE,2
1798,FALSE,0
1799,FALSE,1
1800,FALSE,1
1801,TRUE,4
1802,FALSE,2
1803,FALSE,0
1804,FALSE,4
1805,FALSE,1
1806,FALSE,0
1807,TRUE,4
1808,FALSE,0
1809,FALSE,1
1810,FALSE,0
1811,FALSE,2
1812,FALSE,2
1813,FALSE,1
1814,FALSE,0
1815,TRUE,4
1816,FALSE,2
1817,FALSE,1
1818,TRUE,4
1819,FALSE,1
1820,TRUE,4
1821,FALSE,1
1822,FALSE,2
1823,FALSE,1
1824,TRUE,4
1825,FALSE,1
1826,FALSE,2
1827,FALSE,1
1828,FALSE,1
1829,FALSE,2
1830,FALSE,1
1831,FALSE,3
1832,FALSE,1
1833,TRUE,4
1834,FALSE,2
1835,FALSE,2
1836,FALSE,2
1837,FALSE,1
1838,FALSE,0
1839,FALSE,0
1840,FALSE,1
1841,TRUE,4
1842,FALSE,2
1843,FALSE,2
1844,FALSE,1
1845,FALSE,1
1846,FALSE,1
1847,FALSE,1
1848,FALSE,3
1849,FALSE,3
1850,TRUE,4
1851,FALSE,0
1852,TRUE,4
1853,TRUE,4
1854,FALSE,2
1855,FALSE,2
1856,FALSE,0
1857,FALSE,2
1858,TRUE,4
1859,FALSE,2
1860,TRUE,4
1861,FALSE,2
1862,FALSE,2
1863,FALSE,3
1864,FALSE,2
1865,FALSE,3
1866,FALSE,0
1867,FALSE,1
1868,FALSE,1
1869,FALSE,4
1870,FALSE,1
1871,FALSE,1
1872,FALSE,1
1873,FALSE,1
1874,FALSE,0
1875,TRUE,4
1876,FALSE,3
1877,FALSE,1
1878,FALSE,1
1879,FALSE,1
1880,FALSE,1
1881,TRUE,4
1882,FALSE,1
1883,TRUE,4
1884,FALSE,1
1885,FALSE,1
1886,FALSE,1
1887,FALSE,0
1888,FALSE,1
1889,TRUE,4
1890,FALSE,2
1891,TRUE,4
1892,FALSE,1
1893,FALSE,1
1894,TRUE,4
1895,FALSE,2
1896,FALSE,1
1897,FALSE,2
1898,FALSE,1
1899,FALSE,1
1900,TRUE,4
1901,FALSE,1
1902,FALSE,1
1903,TRUE,4
1904,FALSE,1
1905,FALSE,0
1906,FALSE,1
1907,FALSE,1
1908,FALSE,0
1909,FALSE,2
1910,TRUE,4
1911,FALSE,0
1912,FALSE,3
1913,TRUE,4
1914,FALSE,2
1915,FALSE,0
1916,TRUE,4
1917,FALSE,0
1918,TRUE,4
1919,TRUE,4
1920,FALSE,0
1921,FALSE,1
1922,TRUE,4
1923,FALSE,1
1924,FALSE,0
1925,FALSE,0
1926,FALSE,1
1927,FALSE,2
1928,TRUE,4
1929,FALSE,2
1930,FALSE,1
1931,TRUE,4
1932,FALSE,2
1933,FALSE,1
1934,FALSE,3
1935,FALSE,1
1936,FALSE,1
1937,FALSE,0
1938,FALSE,0
1939,FALSE,3
1940,TRUE,4
1941,FALSE,1
1942,FALSE,0
1943,FALSE,0
1944,FALSE,2
1945,FALSE,0
1946,FALSE,0
1947,TRUE,4
1948,FALSE,2
1949,FALSE,1
1950,FALSE,1
1951,FALSE,1
1952,FALSE,2
1953,FALSE,1
1954,FALSE,1
1955,FALSE,1
1956,TRUE,4
1957,FALSE,1
1958,FALSE,2
1959,FALSE,2
1960,FALSE,2
1961,FALSE,0
1962,TRUE,4
1963,FALSE,1
1964,FALSE,0
1965,FALSE,4
1966,FALSE,0
1967,TRUE,4
1968,FALSE,1
1969,FALSE,1
1970,FALSE,1
1971,FALSE,0
1972,FALSE,2
1973,FALSE,2
1974,FALSE,1
1975,TRUE,4
1976,FALSE,1
1977,FALSE,1
1978,FALSE,3
1979,FALSE,2
1980,FALSE,1
1981,FALSE,1
1982,FALSE,2
1983,FALSE,1
1984,TRUE,4
1985,FALSE,1
1986,FALSE,2
1987,FALSE,1
1988,FALSE,1
1989,FALSE,2
1990,FALSE,3
1991,FALSE,2
1992,FALSE,1
1993,FALSE,2
1994,TRUE,4
1995,FALSE,0
1996,TRUE,4
1997,FALSE,2
1998,FALSE,1
1999,TRUE,4
2000,FALSE,1
2001,FALSE,1
2002,FALSE,3
2003,FALSE,1
2004,FALSE,0
2005,FALSE,1
2006,TRUE,4
2007,FALSE,1
2008,FALSE,1
2009,FALSE,3
2010,FALSE,2
2011,TRUE,4
2012,FALSE,2
2013,FALSE,1
2014,FALSE,1
2015,FALSE,1
2016,TRUE,4
2017,FALSE,0
2018,FALSE,1
2019,FALSE,0
2020,FALSE,0
2021,FALSE,1
2022,FALSE,1
2023,FALSE,2
2024,FALSE,2
2025,FALSE,0
2026,FALSE,2
2027,FALSE,1
2028,TRUE,4
2029,FALSE,1
2030,TRUE,4
2031,FALSE,0
2032,FALSE,1
2033,FALSE,2
2034,FALSE,2
2035,FALSE,1
2036,FALSE,2
2037,TRUE,4
2038,FALSE,2
2039,FALSE,1
2040,FALSE,1
2041,FALSE,0
2042,FALSE,1
2043,FALSE,0
2044,TRUE,4
2045,FALSE,3
2046,FALSE,0
2047,TRUE,4
2048,TRUE,4
2049,TRUE,4
2050,TRUE,4
2051,FALSE,0
2052,FALSE,2
2053,TRUE,4
2054,FALSE,2
2055,TRUE,4
2056,FALSE,1
2057,FALSE,2
2058,FALSE,2
2059,FALSE,1
2060,TRUE,4
2061,FALSE,1
2062,FALSE,4
2063,TRUE,4
2064,FALSE,2
2065,FALSE,2
2066,FALSE,1
2067,FALSE,0
2068,FALSE,0
2069,TRUE,4
2070,FALSE,0
2071,FALSE,1
2072,FALSE,2
2073,TRUE,4
2074,FALSE,0
2075,FALSE,1
2076,FALSE,1
2077,FALSE,2
2078,FALSE,1
2079,FALSE,3
2080,FALSE,1
2081,FALSE,2
2082,FALSE,0
2083,FALSE,3
2084,FALSE,1
2085,TRUE,4
2086,FALSE,2
2087,FALSE,2
2088,FALSE,2
2089,TRUE,4
2090,TRUE,4
2091,FALSE,0
2092,TRUE,4
2093,FALSE,1
2094,FALSE,2
2095,FALSE,1
2096,FALSE,2
2097,FALSE,1
2098,FALSE,0
2099,FALSE,1
2100,TRUE,4
2101,FALSE,3
2102,FALSE,1
2103,FALSE,0
2104,FALSE,0
2105,FALSE,0
2106,FALSE,1
2107,FALSE,2
2108,TRUE,4
2109,FALSE,1
2110,FALSE,1
2111,FALSE,0
2112,FALSE,1
2113,FALSE,2
2114,TRUE,4
2115,TRUE,4
2116,FALSE,2
2117,TRUE,4
2118,FALSE,0
2119,FALSE,1
2120,TRUE,4
2121,FALSE,2
2122,FALSE,1
2123,FALSE,0
2124,FALSE,1
2125,TRUE,4
2126,FALSE,0
2127,FALSE,1
2128,FALSE,1
2129,TRUE,4
2130,TRUE,4
2131,FALSE,0
2132,FALSE,1
2133,FALSE,0
2134,FALSE,1
2135,FALSE,0
2136,FALSE,1
2137,FALSE,0
2138,FALSE,1
2139,FALSE,1
2140,TRUE,4
2141,TRUE,4
2142,FALSE,3
2143,FALSE,0
2144,FALSE,2
2145,FALSE,1
2146,FALSE,0
2147,FALSE,2
2148,FALSE,0
2149,TRUE,4
2150,FALSE,1
2151,TRUE,4
2152,FALSE,1
2153,TRUE,4
2154,FALSE,1
2155,FALSE,0
2156,FALSE,1
2157,TRUE,4
2158,FALSE,1
2159,FALSE,1
2160,TRUE,4
2161,FALSE,3
2162,TRUE,4
2163,FALSE,0
2164,FALSE,0
2165,FALSE,0
2166,FALSE,1
2167,FALSE,2
2168,FALSE,1
2169,FALSE,1
2170,TRUE,4
2171,FALSE,1
2172,FALSE,1
2173,TRUE,4
2174,TRUE,4
2175,FALSE,0
2176,FALSE,0
2177,FALSE,2
2178,FALSE,1
2179,FALSE,1
2180,FALSE,1
2181,FALSE,2
2182,TRUE,4
2183,FALSE,2
2184,FALSE,1
2185,FALSE,0
2186,FALSE,2
2187,FALSE,1
2188,FALSE,2
2189,FALSE,1
2190,TRUE,4
2191,FALSE,0
2192,FALSE,3
2193,FALSE,1
2194,TRUE,4
2195,FALSE,1
2196,TRUE,4
2197,FALSE,2
2198,FALSE,2
2199,FALSE,1
2200,FALSE,1
2201,FALSE,2
2202,TRUE,4
2203,FALSE,1
2204,FALSE,1
2205,FALSE,2
2206,FALSE,1
2207,FALSE,0
2208,FALSE,1
2209,FALSE,2
2210,FALSE,1
2211,FALSE,1
2212,FALSE,3
2213,FALSE,0
2214,TRUE,4
2215,TRUE,4
2216,TRUE,4
2217,FALSE,1
2218,FALSE,2
2219,FALSE,2
2220,FALSE,1
2221,TRUE,4
2222,FALSE,2
2223,FALSE,2
2224,FALSE,0
2225,FALSE,1
2226,TRUE,4
2227,FALSE,1
2228,TRUE,4
2229,TRUE,4
2230,FALSE,1
2231,FALSE,0
2232,FALSE,0
2233,FALSE,0
2234,FALSE,1
2235,FALSE,0
2236,FALSE,0
2237,FALSE,0
2238,FALSE,1
2239,FALSE,0
2240,TRUE,4
2241,TRUE,4
2242,FALSE,2
2243,TRUE,4
2244,TRUE,4
2245,FALSE,0
2246,FALSE,0
2247,FALSE,1
2248,FALSE,2
2249,FALSE,1
2250,FALSE,0
2251,FALSE,2
2252,FALSE,2
2253,FALSE,1
2254,FALSE,2
2255,FALSE,0
2256,TRUE,4
2257,FALSE,2
2258,FALSE,1
2259,FALSE,0
2260,FALSE,0
2261,FALSE,1
2262,TRUE,4
2263,FALSE,1
2264,FALSE,1
2265,TRUE,4
2266,TRUE,4
2267,FALSE,1
2268,FALSE,0
2269,FALSE,1
2270,FALSE,2
2271,FALSE,0
2272,FALSE,0
2273,FALSE,4
2274,TRUE,4
2275,FALSE,1
2276,FALSE,1
2277,FALSE,0
2278,FALSE,1
2279,TRUE,4
2280,TRUE,4
2281,FALSE,1
2282,TRUE,4
2283,FALSE,1
2284,TRUE,4
2285,FALSE,1
2286,FALSE,2
2287,TRUE,4
2288,FALSE,1
2289,FALSE,0
2290,FALSE,1
2291,FALSE,1
2292,FALSE,2
2293,FALSE,0
2294,TRUE,4
2295,FALSE,1
2296,FALSE,2
2297,FALSE,2
2298,FALSE,0
2299,FALSE,1
2300,FALSE,2
2301,TRUE,4
2302,FALSE,2
2303,FALSE,0
2304,FALSE,2
2305,TRUE,4
2306,FALSE,1
2307,FALSE,1
2308,FALSE,3
2309,TRUE,4
2310,FALSE,1
2311,FALSE,1
2312,FALSE,2
2313,TRUE,4
2314,TRUE,4
2315,TRUE,4
2316,TRUE,4
2317,FALSE,3
2318,FALSE,1
2319,TRUE,4
2320,FALSE,0
2321,FALSE,4
2322,FALSE,2
2323,FALSE,1
2324,FALSE,2
2325,FALSE,2
2326,FALSE,3
2327,FALSE,2
2328,FALSE,1
2329,FALSE,1
2330,FALSE,0
2331,FALSE,1
2332,FALSE,1
2333,TRUE,4
2334,FALSE,2
2335,FALSE,1
2336,FALSE,0
2337,FALSE,0
2338,FALSE,2
2339,FALSE,2
2340,FALSE,4
2341,FALSE,1
2342,FALSE,1
2343,FALSE,2
2344,FALSE,3
2345,FALSE,2
2346,FALSE,0
2347,FALSE,1
2348,TRUE,4
2349,TRUE,4
2350,FALSE,2
2351,FALSE,2
2352,FALSE,2
2353,FALSE,1
2354,FALSE,1
2355,FALSE,2
2356,FALSE,1
2357,FALSE,2
2358,FALSE,1
2359,FALSE,2
2360,FALSE,2
2361,FALSE,2
2362,FALSE,0
2363,FALSE,1
2364,FALSE,0
2365,TRUE,4
2366,FALSE,2
2367,FALSE,2
2368,TRUE,4
2369,FALSE,0
2370,FALSE,1
2371,FALSE,2
2372,TRUE,4
2373,TRUE,4
2374,FALSE,2
2375,FALSE,4
2376,FALSE,2
2377,FALSE,2
2378,FALSE,1
2379,FALSE,2
2380,FALSE,0
2381,FALSE,0
2382,FALSE,4
2383,FALSE,3
2384,FALSE,1
2385,TRUE,4
2386,TRUE,4
2387,TRUE,4
2388,FALSE,1
2389,FALSE,2
2390,FALSE,3
2391,TRUE,4
2392,FALSE,1
2393,FALSE,3
2394,FALSE,2
2395,FALSE,3
2396,FALSE,2
2397,FALSE,2
2398,FALSE,1
2399,FALSE,0
2400,FALSE,1
2401,FALSE,1
2402,FALSE,2
2403,TRUE,4
2404,FALSE,2
2405,TRUE,4
2406,FALSE,1
2407,FALSE,2
2408,FALSE,0
2409,FALSE,1
2410,FALSE,0
2411,FALSE,3
2412,FALSE,2
2413,FALSE,1
2414,FALSE,2
2415,FALSE,2
2416,FALSE,0
2417,FALSE,1
2418,FALSE,1
2419,FALSE,2
2420,FALSE,1
2421,FALSE,0
2422,FALSE,0
2423,FALSE,1
2424,FALSE,1
2425,TRUE,4
2426,FALSE,1
2427,FALSE,0
2428,FALSE,0
2429,TRUE,4
2430,FALSE,0
2431,FALSE,2
2432,FALSE,1
2433,FALSE,3
2434,FALSE,2
2435,FALSE,1
2436,FALSE,3
2437,FALSE,1
2438,FALSE,1
2439,FALSE,1
2440,FALSE,1
2441,FALSE,1
2442,FALSE,1
2443,TRUE,4
2444,FALSE,1
2445,FALSE,1
2446,FALSE,1
2447,FALSE,1
2448,FALSE,1
2449,FALSE,1
2450,FALSE,2
2451,FALSE,0
2452,FALSE,2
2453,FALSE,1
2454,FALSE,2
2455,FALSE,3
2456,FALSE,1
2457,TRUE,4
2458,FALSE,1
2459,FALSE,0
2460,FALSE,1
2461,FALSE,2
2462,FALSE,2
2463,FALSE,2
2464,FALSE,0
2465,FALSE,2
2466,FALSE,1
2467,FALSE,0
2468,FALSE,3
2469,FALSE,2
2470,FALSE,1
2471,FALSE,2
2472,FALSE,2
2473,FALSE,2
2474,FALSE,2
2475,FALSE,0
2476,TRUE,4
2477,TRUE,4
2478,FALSE,0
2479,FALSE,2
2480,FALSE,1
2481,FALSE,3
2482,FALSE,1
2483,FALSE,2
2484,FALSE,1
2485,FALSE,1
2486,FALSE,0
2487,FALSE,1
2488,FALSE,2
2489,FALSE,2
2490,FALSE,1
2491,FALSE,3
2492,FALSE,1
2493,TRUE,4
2494,FALSE,2
2495,FALSE,0
2496,FALSE,2
2497,FALSE,2
2498,FALSE,3
2499,FALSE,3
2500,FALSE,2
2501,FALSE,1
2502,FALSE,0
2503,TRUE,4
2504,TRUE,4
2505,FALSE,3
2506,FALSE,2
2507,FALSE,1
2508,FALSE,1
2509,FALSE,3
2510,FALSE,2
2511,FALSE,0
2512,FALSE,1
2513,FALSE,3
2514,FALSE,1
2515,FALSE,1
2516,FALSE,3
2517,FALSE,3
2518,FALSE,2
2519,FALSE,2
2520,FALSE,2
2521,FALSE,0
2522,TRUE,4
2523,FALSE,2
2524,FALSE,1
2525,FALSE,1
2526,TRUE,4
2527,TRUE,4
2528,FALSE,1
2529,TRUE,4
2530,FALSE,1
2531,FALSE,2
2532,FALSE,2
2533,FALSE,1
2534,FALSE,3
2535,FALSE,1
2536,TRUE,4
2537,FALSE,1
2538,FALSE,1
2539,FALSE,1
2540,FALSE,0
2541,FALSE,1
2542,FALSE,0
2543,FALSE,3
2544,FALSE,1
2545,FALSE,1
2546,FALSE,1
2547,FALSE,1
2548,TRUE,4
2549,FALSE,2
2550,FALSE,1
2551,FALSE,3
2552,TRUE,4
2553,FALSE,2
2554,FALSE,0
2555,FALSE,1
2556,FALSE,1
2557,FALSE,2
2558,FALSE,2
2559,FALSE,1
2560,FALSE,2
2561,TRUE,4
2562,FALSE,0
2563,FALSE,1
2564,FALSE,2
2565,TRUE,4
2566,FALSE,1
2567,FALSE,0
2568,FALSE,1
2569,FALSE,2
2570,FALSE,2
2571,FALSE,1
2572,TRUE,4
2573,TRUE,4
2574,TRUE,4
2575,FALSE,1
2576,FALSE,2
2577,FALSE,1
2578,FALSE,2
2579,FALSE,1
2580,FALSE,1
2581,FALSE,1
2582,FALSE,3
2583,TRUE,4
2584,FALSE,1
2585,FALSE,2
2586,FALSE,3
2587,FALSE,2
2588,FALSE,0
2589,FALSE,1
2590,FALSE,1
2591,TRUE,4
2592,FALSE,1
2593,FALSE,2
2594,FALSE,2
2595,TRUE,4
2596,FALSE,1
2597,FALSE,1
2598,FALSE,2
2599,TRUE,4
2600,TRUE,4
2601,TRUE,4
2602,FALSE,2
2603,TRUE,4
2604,FALSE,1
2605,FALSE,3
2606,FALSE,2
2607,FALSE,2
2608,FALSE,2
2609,FALSE,1
2610,FALSE,1
2611,FALSE,1
2612,FALSE,1
2613,FALSE,1
2614,FALSE,1
2615,FALSE,0
2616,FALSE,2
2617,FALSE,2
2618,FALSE,1
2619,FALSE,4
2620,TRUE,4
2621,FALSE,1
2622,FALSE,2
2623,FALSE,2
2624,TRUE,4
2625,FALSE,0
2626,FALSE,2
2627,TRUE,4
2628,FALSE,1
2629,FALSE,0
2630,FALSE,2
2631,FALSE,1
2632,TRUE,4
2633,FALSE,2
2634,FALSE,2
2635,FALSE,2
2636,FALSE,2
2637,FALSE,0
2638,FALSE,1
2639,FALSE,1
2640,TRUE,4
2641,FALSE,0
2642,FALSE,0
2643,FALSE,0
2644,TRUE,4
2645,FALSE,1
2646,FALSE,1
2647,TRUE,4
2648,FALSE,0
2649,FALSE,2
2650,FALSE,2
2651,FALSE,0
2652,FALSE,0
2653,FALSE,1
2654,FALSE,1
2655,FALSE,1
2656,FALSE,1
2657,FALSE,2
2658,FALSE,2
2659,FALSE,0
2660,TRUE,4
2661,TRUE,4
2662,FALSE,2
2663,TRUE,4
2664,TRUE,4
2665,FALSE,2
2666,FALSE,1
2667,FALSE,3
2668,FALSE,1
2669,FALSE,1
2670,FALSE,1
2671,FALSE,3
2672,FALSE,1
2673,FALSE,1
2674,FALSE,0
2675,TRUE,4
2676,TRUE,4
2677,FALSE,2
2678,FALSE,2
2679,FALSE,2
2680,FALSE,2
2681,FALSE,2
2682,FALSE,0
2683,FALSE,1
2684,TRUE,4
2685,FALSE,3
2686,TRUE,4
2687,FALSE,2
2688,FALSE,1
2689,TRUE,4
2690,FALSE,0
2691,FALSE,1
2692,TRUE,4
2693,TRUE,4
2694,TRUE,4
2695,FALSE,1
2696,FALSE,1
2697,FALSE,1
2698,FALSE,1
2699,FALSE,1
2700,FALSE,2
2701,FALSE,0
2702,FALSE,2
2703,FALSE,1
2704,FALSE,1
2705,FALSE,1
2706,FALSE,2
2707,FALSE,1
2708,TRUE,4
2709,TRUE,4
2710,FALSE,0
2711,FALSE,1
2712,FALSE,3
2713,FALSE,0
2714,FALSE,1
2715,FALSE,1
2716,FALSE,1
2717,FALSE,1
2718,FALSE,1
2719,FALSE,2
2720,TRUE,4
2721,TRUE,4
2722,FALSE,0
2723,FALSE,1
2724,FALSE,1
2725,TRUE,4
2726,FALSE,0
2727,TRUE,4
2728,TRUE,4
2729,FALSE,1
2730,FALSE,1
2731,FALSE,2
2732,FALSE,4
2733,FALSE,1
2734,FALSE,1
2735,FALSE,2
2736,TRUE,4
2737,FALSE,1
2738,FALSE,2
2739,FALSE,0
2740,FALSE,2
2741,FALSE,1
2742,TRUE,4
2743,FALSE,0
2744,FALSE,3
2745,FALSE,1
2746,FALSE,0
2747,FALSE,0
2748,TRUE,4
2749,FALSE,0
2750,FALSE,0
2751,FALSE,1
2752,FALSE,2
2753,FALSE,3
2754,FALSE,0
2755,FALSE,1
2756,FALSE,1
2757,FALSE,1
2758,TRUE,4
2759,FALSE,0
2760,FALSE,2
2761,FALSE,1
2762,TRUE,4
2763,FALSE,1
2764,FALSE,0
2765,TRUE,4
2766,FALSE,2
2767,FALSE,1
2768,TRUE,4
2769,FALSE,1
2770,FALSE,1
2771,FALSE,0
2772,FALSE,1
2773,TRUE,4
2774,FALSE,0
2775,FALSE,2
2776,FALSE,1
2777,FALSE,1
2778,FALSE,0
2779,FALSE,2
2780,FALSE,0
2781,FALSE,1
2782,FALSE,0
2783,TRUE,4
2784,FALSE,3
2785,FALSE,0
2786,FALSE,2
2787,FALSE,2
2788,FALSE,1
2789,FALSE,2
2790,FALSE,2
2791,FALSE,1
2792,TRUE,4
2793,FALSE,2
2794,TRUE,4
2795,FALSE,1
2796,FALSE,3
2797,FALSE,1
2798,FALSE,1
2799,FALSE,0
2800,FALSE,2
2801,FALSE,1
2802,TRUE,4
2803,FALSE,0
2804,FALSE,3
2805,TRUE,4
2806,TRUE,4
2807,FALSE,0
2808,FALSE,2
2809,TRUE,4
2810,FALSE,2
2811,FALSE,0
2812,FALSE,0
2813,TRUE,4
2814,FALSE,0
2815,FALSE,2
2816,FALSE,1
2817,FALSE,1
2818,FALSE,3
2819,FALSE,2
2820,FALSE,3
2821,FALSE,2
2822,FALSE,2
2823,FALSE,0
2824,FALSE,3
2825,FALSE,3
2826,FALSE,2
2827,FALSE,3
2828,TRUE,4
2829,FALSE,4
2830,FALSE,1
2831,FALSE,1
2832,FALSE,1
2833,FALSE,2
2834,FALSE,2
2835,FALSE,1
2836,FALSE,2
2837,FALSE,2
2838,FALSE,1
2839,FALSE,0
2840,FALSE,1
2841,FALSE,1
2842,TRUE,4
2843,FALSE,0
2844,FALSE,0
2845,TRUE,4
2846,TRUE,4
2847,FALSE,2
2848,FALSE,2
2849,FALSE,0
2850,FALSE,1
2851,FALSE,3
2852,TRUE,4
2853,FALSE,2
2854,FALSE,1
2855,FALSE,3
2856,FALSE,1
2857,TRUE,4
2858,FALSE,2
2859,FALSE,1
2860,FALSE,1
2861,FALSE,3
2862,FALSE,1
2863,FALSE,1
2864,FALSE,1
2865,FALSE,3
2866,FALSE,0
2867,TRUE,4
2868,FALSE,1
2869,FALSE,1
2870,FALSE,2
2871,TRUE,4
2872,TRUE,4
2873,FALSE,1
2874,FALSE,1
2875,FALSE,1
2876,TRUE,4
2877,TRUE,4
2878,FALSE,1
2879,FALSE,1
2880,TRUE,4
2881,FALSE,2
2882,FALSE,1
2883,TRUE,4
2884,FALSE,1
2885,FALSE,0
2886,FALSE,2
2887,TRUE,4
2888,FALSE,1
2889,TRUE,4
2890,FALSE,3
2891,FALSE,1
2892,FALSE,1
2893,FALSE,2
2894,FALSE,0
2895,FALSE,1
